market_ticker,timestamp,open,high,low,close,volume,open_interest,label
KXHIGHNY-25JAN17-B41.5,2025-01-18 05:00:00,0.3,0.99,0.3,0.99,17201,8672,1
KXHIGHNY-25JAN17-B39.5,2025-01-17 05:00:00,0.41,0.62,0.41,0.47,1216,1147,0
KXHIGHNY-25JAN17-B39.5,2025-01-18 05:00:00,0.48,0.65,0.01,0.01,16703,11765,0
KXHIGHNY-25JAN17-B37.5,2025-01-17 05:00:00,0.13,0.3,0.13,0.26,3035,2407,0
KXHIGHNY-25JAN17-B37.5,2025-01-18 05:00:00,0.24,0.26,0.01,0.01,4595,4783,0
KXHIGHNY-25JAN17-B35.5,2025-01-17 05:00:00,0.03,0.04,0.02,0.04,154,103,0
KXHIGHNY-25JAN17-B35.5,2025-01-18 05:00:00,0.01,0.01,0.01,0.01,202,203,0
KXHIGHNY-25JAN17-T35,2025-01-17 05:00:00,0.01,0.01,0.01,0.01,100,100,0
KXHIGHNY-25JAN17-T35,2025-01-18 05:00:00,0.01,0.01,0.01,0.01,100,200,0
KXHIGHNY-25JAN16-T35,2025-01-16 05:00:00,0.02,0.04,0.02,0.02,93,93,0
KXHIGHNY-25JAN16-T35,2025-01-17 05:00:00,0.02,0.02,0.01,0.01,577,609,0
KXHIGHNY-25JAN16-B34.5,2025-01-16 05:00:00,0.18,0.28,0.11,0.19,1292,1006,0
KXHIGHNY-25JAN16-B34.5,2025-01-17 05:00:00,0.07,0.1,0.01,0.01,5824,5249,0
KXHIGHNY-25JAN16-B32.5,2025-01-16 05:00:00,0.42,0.48,0.39,0.44,924,580,0
KXHIGHNY-25JAN16-B32.5,2025-01-17 05:00:00,0.45,0.79,0.01,0.01,14582,7872,0
KXHIGHNY-25JAN16-B30.5,2025-01-16 05:00:00,0.13,0.43,0.13,0.37,1928,1743,0
KXHIGHNY-25JAN16-B30.5,2025-01-17 05:00:00,0.35,0.99,0.26,0.99,17762,8449,1
KXHIGHNY-25JAN16-B28.5,2025-01-16 05:00:00,0.01,0.09,0.01,0.06,1517,1121,0
KXHIGHNY-25JAN16-B28.5,2025-01-17 05:00:00,0.06,0.15,0.01,0.01,62186,38248,0
KXHIGHNY-25JAN16-T28,2025-01-17 05:00:00,0.01,0.03,0.01,0.03,31,31,0
KXHIGHNY-25JAN15-T36,2025-01-15 05:00:00,0.01,0.12,0.01,0.01,609,508,0
KXHIGHNY-25JAN15-T36,2025-01-16 05:00:00,0.01,0.11,0.01,0.11,806,1254,0
KXHIGHNY-25JAN15-B35.5,2025-01-15 05:00:00,0.35,0.85,0.03,0.12,1110,752,0
KXHIGHNY-25JAN15-B35.5,2025-01-16 05:00:00,0.24,0.24,0.01,0.01,2886,2358,0
KXHIGHNY-25JAN15-B33.5,2025-01-15 05:00:00,0.46,0.77,0.41,0.65,1903,1458,0
KXHIGHNY-25JAN15-B33.5,2025-01-16 05:00:00,0.59,0.67,0.01,0.01,16650,7722,0
KXHIGHNY-25JAN15-B31.5,2025-01-15 05:00:00,0.1,0.37,0.09,0.3,18539,2787,0
KXHIGHNY-25JAN15-B31.5,2025-01-16 05:00:00,0.29,0.99,0.26,0.99,14357,8359,1
KXHIGHNY-25JAN15-B29.5,2025-01-15 05:00:00,0.01,0.11,0.01,0.03,3694,3588,0
KXHIGHNY-25JAN15-B29.5,2025-01-16 05:00:00,0.03,0.25,0.01,0.01,20313,11322,0
KXHIGHNY-25JAN15-T29,2025-01-15 05:00:00,0.1,0.2,0.01,0.05,186,152,0
KXHIGHNY-25JAN15-T29,2025-01-16 05:00:00,0.01,0.01,0.01,0.01,94,245,0
KXHIGHNY-25JAN14-T35,2025-01-14 05:00:00,0.13,0.86,0.08,0.08,8344,3637,0
KXHIGHNY-25JAN14-T35,2025-01-15 05:00:00,0.08,0.29,0.01,0.01,24543,18510,0
KXHIGHNY-25JAN14-B34.5,2025-01-14 05:00:00,0.33,0.9,0.16,0.9,10363,4809,1
KXHIGHNY-25JAN14-B34.5,2025-01-15 05:00:00,0.91,0.99,0.5,0.99,27285,17404,1
KXHIGHNY-25JAN14-B32.5,2025-01-14 05:00:00,0.21,0.75,0.01,0.03,16623,7061,0
KXHIGHNY-25JAN14-B32.5,2025-01-15 05:00:00,0.01,0.14,0.01,0.01,34865,28549,0
KXHIGHNY-25JAN14-B30.5,2025-01-14 05:00:00,0.11,0.11,0.01,0.01,3222,1263,0
KXHIGHNY-25JAN14-B30.5,2025-01-15 05:00:00,0.01,0.01,0.01,0.01,93,1356,0
KXHIGHNY-25JAN14-B28.5,2025-01-14 05:00:00,0.01,0.01,0.01,0.01,70,70,0
KXHIGHNY-25JAN13-T44,2025-01-13 05:00:00,0.13,0.46,0.13,0.41,2486,1985,0
KXHIGHNY-25JAN13-T44,2025-01-14 05:00:00,0.41,0.6,0.01,0.01,14403,7335,0
KXHIGHNY-25JAN13-B43.5,2025-01-13 05:00:00,0.34,0.58,0.34,0.52,3604,3439,0
KXHIGHNY-25JAN13-B43.5,2025-01-14 05:00:00,0.46,0.9,0.01,0.01,36294,12874,0
KXHIGHNY-25JAN13-B41.5,2025-01-13 05:00:00,0.27,0.29,0.08,0.08,2677,1930,0
KXHIGHNY-25JAN13-B41.5,2025-01-14 05:00:00,0.1,0.99,0.01,0.99,45283,12202,1
KXHIGHNY-25JAN13-B39.5,2025-01-13 05:00:00,0.11,0.11,0.01,0.03,330,330,0
KXHIGHNY-25JAN13-B39.5,2025-01-14 05:00:00,0.02,0.04,0.01,0.01,7874,4416,0
KXHIGHNY-25JAN13-B37.5,2025-01-13 05:00:00,0.01,0.01,0.01,0.01,168,168,0
KXHIGHNY-25JAN13-B37.5,2025-01-14 05:00:00,0.03,0.03,0.03,0.03,3,171,0
KXHIGHNY-25JAN13-T37,2025-01-13 05:00:00,0.01,0.01,0.01,0.01,50,50,0
KXHIGHNY-25JAN13-T37,2025-01-14 05:00:00,0.01,0.01,0.01,0.01,9,59,0
KXHIGHNY-25JAN12-T43,2025-01-12 05:00:00,0.13,0.22,0.02,0.18,3712,2932,0
KXHIGHNY-25JAN12-T43,2025-01-13 05:00:00,0.15,0.2,0.01,0.01,16735,10743,0
KXHIGHNY-25JAN12-B42.5,2025-01-12 05:00:00,0.34,0.56,0.27,0.55,3731,3165,0
KXHIGHNY-25JAN12-B42.5,2025-01-13 05:00:00,0.5,0.99,0.46,0.99,34737,23484,1
KXHIGHNY-25JAN12-B40.5,2025-01-12 05:00:00,0.46,0.5,0.29,0.29,3541,2042,0
KXHIGHNY-25JAN12-B40.5,2025-01-13 05:00:00,0.33,0.68,0.01,0.01,112786,88742,0
KXHIGHNY-25JAN12-B38.5,2025-01-12 05:00:00,0.11,0.17,0.01,0.04,1884,1519,0
KXHIGHNY-25JAN12-B38.5,2025-01-13 05:00:00,0.03,0.04,0.01,0.01,3701,2931,0
KXHIGHNY-25JAN12-B36.5,2025-01-12 05:00:00,0.04,0.04,0.04,0.04,1,1,0
KXHIGHNY-25JAN12-T36,2025-01-12 05:00:00,0.05,0.05,0.05,0.05,33,33,0
KXHIGHNY-25JAN11-T38,2025-01-11 05:00:00,0.06,0.1,0.01,0.1,2236,1722,0
KXHIGHNY-25JAN11-T38,2025-01-12 05:00:00,0.1,0.1,0.01,0.01,413,2120,0
KXHIGHNY-25JAN11-B37.5,2025-01-11 05:00:00,0.18,0.74,0.16,0.74,1082,818,0
KXHIGHNY-25JAN11-B37.5,2025-01-12 05:00:00,0.4,0.4,0.01,0.01,17969,10197,0
KXHIGHNY-25JAN11-B35.5,2025-01-11 05:00:00,0.45,0.59,0.41,0.59,1693,1692,0
KXHIGHNY-25JAN11-B35.5,2025-01-12 05:00:00,0.59,0.99,0.54,0.99,15912,9702,1
KXHIGHNY-25JAN11-B33.5,2025-01-11 05:00:00,0.26,0.75,0.06,0.06,2471,2219,0
KXHIGHNY-25JAN11-B33.5,2025-01-12 05:00:00,0.05,0.08,0.01,0.01,113526,101425,0
KXHIGHNY-25JAN11-B31.5,2025-01-11 05:00:00,0.02,0.08,0.01,0.01,555,550,0
KXHIGHNY-25JAN10-T40,2025-01-10 05:00:00,0.1,0.31,0.01,0.31,3309,2823,0
KXHIGHNY-25JAN10-T40,2025-01-11 05:00:00,0.31,0.45,0.01,0.01,17129,12827,0
KXHIGHNY-25JAN10-B39.5,2025-01-10 05:00:00,0.25,0.62,0.21,0.44,1738,1588,0
KXHIGHNY-25JAN10-B39.5,2025-01-11 05:00:00,0.44,0.99,0.37,0.99,12866,10218,1
KXHIGHNY-25JAN10-B37.5,2025-01-10 05:00:00,0.46,0.67,0.22,0.25,1636,1515,0
KXHIGHNY-25JAN10-B37.5,2025-01-11 05:00:00,0.29,0.45,0.01,0.01,31376,22132,0
KXHIGHNY-25JAN10-B35.5,2025-01-10 05:00:00,0.11,0.11,0.06,0.06,1447,1447,0
KXHIGHNY-25JAN10-B35.5,2025-01-11 05:00:00,0.06,0.06,0.01,0.01,7799,8723,0
KXHIGHNY-25JAN10-B33.5,2025-01-10 05:00:00,0.08,0.08,0.01,0.02,1196,1001,0
KXHIGHNY-25JAN10-B33.5,2025-01-11 05:00:00,0.01,0.01,0.01,0.01,900,1101,0
KXHIGHNY-25JAN10-T33,2025-01-10 05:00:00,0.08,0.08,0.08,0.08,1,1,0
KXHIGHNY-25JAN09-T33,2025-01-09 05:00:00,0.13,0.69,0.13,0.62,3878,3342,0
KXHIGHNY-25JAN09-T33,2025-01-10 05:00:00,0.62,0.72,0.01,0.01,20536,10215,0
KXHIGHNY-25JAN09-B32.5,2025-01-09 05:00:00,0.33,0.46,0.25,0.29,2358,1395,0
KXHIGHNY-25JAN09-B32.5,2025-01-10 05:00:00,0.29,0.99,0.25,0.99,18144,9177,1
KXHIGHNY-25JAN09-B30.5,2025-01-09 05:00:00,0.29,0.29,0.12,0.16,3709,2855,0
KXHIGHNY-25JAN09-B30.5,2025-01-10 05:00:00,0.11,0.47,0.01,0.01,23612,14405,0
KXHIGHNY-25JAN09-B28.5,2025-01-09 05:00:00,0.13,0.13,0.02,0.02,1055,1055,0
KXHIGHNY-25JAN09-B28.5,2025-01-10 05:00:00,0.02,0.09,0.01,0.01,7808,3408,0
KXHIGHNY-25JAN09-T26,2025-01-09 05:00:00,0.04,0.04,0.04,0.04,1,1,0
KXHIGHNY-25JAN08-T30,2025-01-08 05:00:00,0.11,0.12,0.04,0.09,1781,1348,0
KXHIGHNY-25JAN08-T30,2025-01-09 05:00:00,0.1,0.57,0.01,0.01,9601,5677,0
KXHIGHNY-25JAN08-T23,2025-01-08 05:00:00,0.01,0.01,0.01,0.01,50,50,0
KXHIGHNY-25JAN08-B29.5,2025-01-08 05:00:00,0.35,0.44,0.31,0.34,2241,1732,0
KXHIGHNY-25JAN08-B29.5,2025-01-09 05:00:00,0.38,0.99,0.34,0.99,21445,12282,1
KXHIGHNY-25JAN08-B27.5,2025-01-08 05:00:00,0.33,0.64,0.32,0.55,3595,3149,0
KXHIGHNY-25JAN08-B27.5,2025-01-09 05:00:00,0.57,0.64,0.01,0.01,24047,19227,0
KXHIGHNY-25JAN08-B25.5,2025-01-08 05:00:00,0.11,0.26,0.01,0.03,14837,6600,0
KXHIGHNY-25JAN08-B25.5,2025-01-09 05:00:00,0.02,0.05,0.01,0.01,9333,11483,0
KXHIGHNY-25JAN08-B23.5,2025-01-08 05:00:00,0.01,0.03,0.01,0.03,1290,1150,0
KXHIGHNY-25JAN07-T33,2025-01-07 05:00:00,0.11,0.14,0.05,0.05,2029,1645,0
KXHIGHNY-25JAN07-T33,2025-01-08 05:00:00,0.07,0.23,0.01,0.01,26306,21536,0
KXHIGHNY-25JAN07-B32.5,2025-01-07 05:00:00,0.21,0.52,0.15,0.39,2859,2044,0
KXHIGHNY-25JAN07-B32.5,2025-01-08 05:00:00,0.37,0.99,0.08,0.99,29002,12663,1
KXHIGHNY-25JAN07-B30.5,2025-01-07 05:00:00,0.46,0.48,0.34,0.39,3368,3005,0
KXHIGHNY-25JAN07-B30.5,2025-01-08 05:00:00,0.39,0.93,0.01,0.01,16979,14025,0
KXHIGHNY-25JAN07-B28.5,2025-01-07 05:00:00,0.14,0.46,0.06,0.13,6572,5260,0
KXHIGHNY-25JAN07-B28.5,2025-01-08 05:00:00,0.19,0.75,0.01,0.01,21463,10328,0
KXHIGHNY-25JAN07-B26.5,2025-01-07 05:00:00,0.02,0.03,0.01,0.01,313,313,0
KXHIGHNY-25JAN07-B26.5,2025-01-08 05:00:00,0.02,0.07,0.01,0.01,4987,2801,0
KXHIGHNY-25JAN07-T26,2025-01-07 05:00:00,0.01,0.02,0.01,0.02,96,96,0
KXHIGHNY-25JAN06-T35,2025-01-06 05:00:00,0.07,0.07,0.01,0.01,1036,1031,0
KXHIGHNY-25JAN06-T35,2025-01-07 05:00:00,0.05,0.05,0.01,0.02,430,1435,0
KXHIGHNY-25JAN06-B34.5,2025-01-06 05:00:00,0.06,0.32,0.06,0.06,2440,1444,0
KXHIGHNY-25JAN06-B34.5,2025-01-07 05:00:00,0.06,0.18,0.01,0.01,1628,2180,0
KXHIGHNY-25JAN06-B32.5,2025-01-06 05:00:00,0.42,0.49,0.35,0.38,1350,1201,0
KXHIGHNY-25JAN06-B32.5,2025-01-07 05:00:00,0.39,0.61,0.01,0.01,11658,6364,0
KXHIGHNY-25JAN06-B30.5,2025-01-06 05:00:00,0.25,0.59,0.2,0.52,3036,2326,0
KXHIGHNY-25JAN06-B30.5,2025-01-07 05:00:00,0.51,0.99,0.22,0.99,25749,14455,1
KXHIGHNY-25JAN06-B28.5,2025-01-06 05:00:00,0.16,0.16,0.03,0.04,901,772,0
KXHIGHNY-25JAN06-B28.5,2025-01-07 05:00:00,0.03,0.06,0.01,0.01,9727,10142,0
KXHIGHNY-25JAN06-T28,2025-01-06 05:00:00,0.1,0.1,0.01,0.01,61,61,0
KXHIGHNY-25JAN06-T28,2025-01-07 05:00:00,0.01,0.01,0.01,0.01,1,62,0
KXHIGHNY-25JAN05-T37,2025-01-05 05:00:00,0.08,0.11,0.06,0.09,1376,1376,0
KXHIGHNY-25JAN05-T37,2025-01-06 05:00:00,0.09,0.1,0.01,0.01,2412,2739,0
KXHIGHNY-25JAN05-B36.5,2025-01-05 05:00:00,0.32,0.33,0.24,0.27,1124,916,0
KXHIGHNY-25JAN05-B36.5,2025-01-06 05:00:00,0.22,0.3,0.01,0.01,7342,5070,0
KXHIGHNY-25JAN05-B34.5,2025-01-05 05:00:00,0.46,0.55,0.41,0.53,2885,2426,0
KXHIGHNY-25JAN05-B34.5,2025-01-06 05:00:00,0.46,0.94,0.01,0.01,26579,16349,0
KXHIGHNY-25JAN05-B32.5,2025-01-05 05:00:00,0.15,0.19,0.1,0.17,3239,3090,0
KXHIGHNY-25JAN05-B32.5,2025-01-06 05:00:00,0.17,0.99,0.09,0.99,53701,22664,1
KXHIGHNY-25JAN05-B30.5,2025-01-05 05:00:00,0.04,0.05,0.01,0.01,317,317,0
KXHIGHNY-25JAN05-B30.5,2025-01-06 05:00:00,0.01,0.06,0.01,0.01,2048,1974,0
KXHIGHNY-25JAN05-T30,2025-01-05 05:00:00,0.01,0.01,0.01,0.01,50,50,0
KXHIGHNY-25JAN05-T30,2025-01-06 05:00:00,0.01,0.01,0.01,0.01,10,60,0
KXHIGHNY-25JAN04-T38,2025-01-04 05:00:00,0.05,0.05,0.01,0.02,145,127,0
KXHIGHNY-25JAN04-T38,2025-01-05 05:00:00,0.03,0.04,0.01,0.01,613,721,0
KXHIGHNY-25JAN04-B37.5,2025-01-04 05:00:00,0.19,0.22,0.12,0.16,1180,848,0
KXHIGHNY-25JAN04-B37.5,2025-01-05 05:00:00,0.11,0.15,0.01,0.01,3933,3066,0
KXHIGHNY-25JAN04-B35.5,2025-01-04 05:00:00,0.46,0.58,0.4,0.5,3050,2540,0
KXHIGHNY-25JAN04-B35.5,2025-01-05 05:00:00,0.46,0.7,0.01,0.01,14139,8985,0
KXHIGHNY-25JAN04-B33.5,2025-01-04 05:00:00,0.29,0.41,0.25,0.31,3024,2812,0
KXHIGHNY-25JAN04-B33.5,2025-01-05 05:00:00,0.27,0.99,0.15,0.99,29925,17397,1
KXHIGHNY-25JAN04-B31.5,2025-01-04 05:00:00,0.05,0.1,0.02,0.06,3870,3763,0
KXHIGHNY-25JAN04-B31.5,2025-01-05 05:00:00,0.08,0.1,0.01,0.01,24415,17062,0
KXHIGHNY-25JAN03-T42,2025-01-03 05:00:00,0.03,0.07,0.01,0.01,427,366,0
KXHIGHNY-25JAN03-T42,2025-01-04 05:00:00,0.04,0.05,0.01,0.01,1496,1411,0
KXHIGHNY-25JAN03-B41.5,2025-01-03 05:00:00,0.33,0.36,0.18,0.2,2012,1673,0
KXHIGHNY-25JAN03-B41.5,2025-01-04 05:00:00,0.2,0.24,0.01,0.01,7943,5340,0
KXHIGHNY-25JAN03-B39.5,2025-01-03 05:00:00,0.46,0.56,0.37,0.52,2933,2535,0
KXHIGHNY-25JAN03-B39.5,2025-01-04 05:00:00,0.53,0.99,0.45,0.99,16908,11769,1
KXHIGHNY-25JAN03-B37.5,2025-01-03 05:00:00,0.45,0.46,0.15,0.31,3894,3419,0
KXHIGHNY-25JAN03-B37.5,2025-01-04 05:00:00,0.29,0.55,0.01,0.01,38307,30680,0
KXHIGHNY-25JAN03-B35.5,2025-01-03 05:00:00,0.01,0.05,0.01,0.05,91,91,0
KXHIGHNY-25JAN03-T35,2025-01-03 05:00:00,0.01,0.01,0.01,0.01,50,50,0
KXHIGHNY-25JAN03-T35,2025-01-04 05:00:00,0.02,0.06,0.01,0.01,354,404,0
KXHIGHNY-25JAN02-T43,2025-01-02 05:00:00,0.11,0.48,0.02,0.14,3832,3634,0
KXHIGHNY-25JAN02-T43,2025-01-03 05:00:00,0.14,0.97,0.01,0.01,15030,8139,0
KXHIGHNY-25JAN02-B42.5,2025-01-02 05:00:00,0.15,0.46,0.15,0.4,3663,3122,0
KXHIGHNY-25JAN02-B42.5,2025-01-03 05:00:00,0.43,0.99,0.41,0.99,11416,9814,1
KXHIGHNY-25JAN02-B40.5,2025-01-02 05:00:00,0.46,0.61,0.18,0.49,6791,6329,0
KXHIGHNY-25JAN02-B40.5,2025-01-03 05:00:00,0.49,0.52,0.01,0.01,15026,14259,0
KXHIGHNY-25JAN02-B38.5,2025-01-02 05:00:00,0.23,0.6,0.01,0.01,2637,2095,0
KXHIGHNY-25JAN02-B38.5,2025-01-03 05:00:00,0.01,0.06,0.01,0.01,1848,3274,0
KXHIGHNY-25JAN02-B36.5,2025-01-02 05:00:00,0.02,0.05,0.02,0.03,97,97,0
KXHIGHNY-25JAN01-T54,2025-01-01 05:00:00,0.07,0.75,0.03,0.05,983,831,0
KXHIGHNY-25JAN01-T54,2025-01-02 05:00:00,0.04,0.09,0.01,0.01,1434,1560,0
KXHIGHNY-25JAN01-T47,2025-01-01 05:00:00,0.04,0.07,0.04,0.07,169,169,0
KXHIGHNY-25JAN01-T47,2025-01-02 05:00:00,0.02,0.03,0.01,0.01,340,509,0
KXHIGHNY-25JAN01-B53.5,2025-01-01 05:00:00,0.34,0.34,0.09,0.16,641,520,0
KXHIGHNY-25JAN01-B53.5,2025-01-02 05:00:00,0.08,0.28,0.01,0.01,8010,6864,0
KXHIGHNY-25JAN01-B51.5,2025-01-01 05:00:00,0.46,0.85,0.36,0.47,1110,809,0
KXHIGHNY-25JAN01-B51.5,2025-01-02 05:00:00,0.49,0.99,0.24,0.99,26320,14929,1
KXHIGHNY-25JAN01-B49.5,2025-01-01 05:00:00,0.31,0.75,0.15,0.75,1393,950,0
KXHIGHNY-25JAN01-B49.5,2025-01-02 05:00:00,0.37,0.74,0.01,0.01,50062,41743,0
KXHIGHNY-25JAN01-B47.5,2025-01-01 05:00:00,0.02,0.09,0.02,0.08,801,654,0
KXHIGHNY-25JAN01-B47.5,2025-01-02 05:00:00,0.09,0.25,0.01,0.01,8354,6191,0
KXHIGHNY-24DEC31-T57,2024-12-31 05:00:00,0.04,0.06,0.01,0.02,2739,2724,0
KXHIGHNY-24DEC31-T57,2025-01-01 05:00:00,0.02,0.08,0.01,0.01,2203,3645,0
KXHIGHNY-24DEC31-B56.5,2024-12-31 05:00:00,0.08,0.13,0.02,0.03,2494,2304,0
KXHIGHNY-24DEC31-B56.5,2025-01-01 05:00:00,0.05,0.33,0.01,0.01,16643,8282,0
KXHIGHNY-24DEC31-B54.5,2024-12-31 05:00:00,0.33,0.45,0.25,0.28,3323,2089,0
KXHIGHNY-24DEC31-B54.5,2025-01-01 05:00:00,0.23,0.92,0.01,0.01,37042,16189,0
KXHIGHNY-24DEC31-B52.5,2024-12-31 05:00:00,0.37,0.54,0.27,0.53,3917,3029,0
KXHIGHNY-24DEC31-B52.5,2025-01-01 05:00:00,0.46,0.99,0.03,0.99,56310,22639,1
KXHIGHNY-24DEC31-B50.5,2024-12-31 05:00:00,0.15,0.29,0.09,0.24,4293,3608,0
KXHIGHNY-24DEC31-B50.5,2025-01-01 05:00:00,0.24,0.24,0.01,0.01,28044,23210,0
KXHIGHNY-24DEC31-T50,2024-12-31 05:00:00,0.06,0.09,0.01,0.02,6633,6329,0
KXHIGHNY-24DEC31-T50,2025-01-01 05:00:00,0.02,0.06,0.01,0.01,2539,6993,0
KXHIGHNY-24DEC30-T59,2024-12-30 05:00:00,0.11,0.59,0.06,0.24,8481,1721,0
KXHIGHNY-24DEC30-T59,2024-12-31 05:00:00,0.07,0.39,0.01,0.01,16208,10223,0
KXHIGHNY-24DEC30-B58.5,2024-12-30 05:00:00,0.19,0.45,0.19,0.45,2295,1286,0
KXHIGHNY-24DEC30-B58.5,2024-12-31 05:00:00,0.18,0.99,0.17,0.98,41211,15248,1
KXHIGHNY-24DEC30-B56.5,2024-12-30 05:00:00,0.34,0.58,0.12,0.58,3888,2406,0
KXHIGHNY-24DEC30-B56.5,2024-12-31 05:00:00,0.59,0.84,0.01,0.01,77043,24119,0
KXHIGHNY-24DEC30-B54.5,2024-12-30 05:00:00,0.18,0.21,0.02,0.04,7909,4801,0
KXHIGHNY-24DEC30-B54.5,2024-12-31 05:00:00,0.13,0.4,0.01,0.01,19024,13521,0
KXHIGHNY-24DEC30-B52.5,2024-12-30 05:00:00,0.03,0.03,0.01,0.02,1591,1435,0
KXHIGHNY-24DEC30-B52.5,2024-12-31 05:00:00,0.02,0.02,0.01,0.02,6353,7738,0
KXHIGHNY-24DEC30-T52,2024-12-30 05:00:00,0.12,0.12,0.01,0.01,473,473,0
KXHIGHNY-24DEC29-T60,2024-12-29 05:00:00,0.06,0.2,0.06,0.1,4947,4736,0
KXHIGHNY-24DEC29-T60,2024-12-30 05:00:00,0.1,0.99,0.03,0.05,172520,75779,0
KXHIGHNY-24DEC29-B59.5,2024-12-29 05:00:00,0.19,0.3,0.19,0.27,2462,2243,0
KXHIGHNY-24DEC29-B59.5,2024-12-30 05:00:00,0.26,0.98,0.01,0.96,101614,42794,1
KXHIGHNY-24DEC29-B57.5,2024-12-29 05:00:00,0.41,0.43,0.36,0.39,1058,969,0
KXHIGHNY-24DEC29-B57.5,2024-12-30 05:00:00,0.39,0.48,0.01,0.01,46075,37170,0
KXHIGHNY-24DEC29-B55.5,2024-12-29 05:00:00,0.23,0.34,0.1,0.34,4375,2733,0
KXHIGHNY-24DEC29-B55.5,2024-12-30 05:00:00,0.26,0.3,0.01,0.01,15567,13013,0
KXHIGHNY-24DEC29-B53.5,2024-12-29 05:00:00,0.04,0.08,0.03,0.06,2727,1640,0
KXHIGHNY-24DEC29-B53.5,2024-12-30 05:00:00,0.04,0.04,0.01,0.01,4016,4604,0
KXHIGHNY-24DEC29-T53,2024-12-29 05:00:00,0.02,0.04,0.01,0.01,979,879,0
KXHIGHNY-24DEC29-T53,2024-12-30 05:00:00,0.01,0.02,0.01,0.01,4025,4528,0
KXHIGHNY-24DEC28-T50,2024-12-28 05:00:00,0.05,0.2,0.02,0.15,4471,4265,0
KXHIGHNY-24DEC28-T50,2024-12-29 05:00:00,0.15,0.99,0.01,0.99,55878,24188,1
KXHIGHNY-24DEC28-B49.5,2024-12-28 05:00:00,0.29,0.3,0.05,0.21,2841,1395,0
KXHIGHNY-24DEC28-B49.5,2024-12-29 05:00:00,0.24,0.89,0.01,0.01,54621,29704,0
KXHIGHNY-24DEC28-B47.5,2024-12-28 05:00:00,0.44,0.44,0.18,0.34,1807,1102,0
KXHIGHNY-24DEC28-B47.5,2024-12-29 05:00:00,0.35,0.74,0.01,0.01,26199,14007,0
KXHIGHNY-24DEC28-B45.5,2024-12-28 05:00:00,0.22,0.45,0.22,0.26,2639,1836,0
KXHIGHNY-24DEC28-B45.5,2024-12-29 05:00:00,0.26,0.75,0.01,0.01,26453,15805,0
KXHIGHNY-24DEC28-B43.5,2024-12-28 05:00:00,0.02,0.19,0.02,0.07,2543,1839,0
KXHIGHNY-24DEC28-B43.5,2024-12-29 05:00:00,0.03,0.18,0.01,0.01,26753,16765,0
KXHIGHNY-24DEC28-T43,2024-12-28 05:00:00,0.03,0.03,0.01,0.01,337,337,0
KXHIGHNY-24DEC28-T43,2024-12-29 05:00:00,0.01,0.01,0.01,0.01,1061,1398,0
KXHIGHNY-24DEC27-T42,2024-12-27 05:00:00,0.06,0.07,0.02,0.07,1080,962,0
KXHIGHNY-24DEC27-T42,2024-12-28 05:00:00,0.03,0.99,0.01,0.99,92613,35758,1
KXHIGHNY-24DEC27-B41.5,2024-12-27 05:00:00,0.19,0.21,0.12,0.16,1774,1244,0
KXHIGHNY-24DEC27-B41.5,2024-12-28 05:00:00,0.2,0.98,0.01,0.01,91047,27555,0
KXHIGHNY-24DEC27-B39.5,2024-12-27 05:00:00,0.42,0.61,0.42,0.55,1447,1329,0
KXHIGHNY-24DEC27-B39.5,2024-12-28 05:00:00,0.56,0.75,0.01,0.01,63986,56903,0
KXHIGHNY-24DEC27-T35,2024-12-28 05:00:00,0.01,0.01,0.01,0.01,45,45,0
KXHIGHNY-24DEC27-B37.5,2024-12-27 05:00:00,0.31,0.32,0.19,0.23,1928,1475,0
KXHIGHNY-24DEC27-B37.5,2024-12-28 05:00:00,0.23,0.5,0.01,0.01,25291,13829,0
KXHIGHNY-24DEC27-B35.5,2024-12-27 05:00:00,0.07,0.08,0.04,0.04,310,252,0
KXHIGHNY-24DEC27-B35.5,2024-12-28 05:00:00,0.04,0.07,0.01,0.01,3058,2123,0
KXHIGHNY-24DEC26-T39,2024-12-26 05:00:00,0.06,0.32,0.04,0.29,3106,2758,0
KXHIGHNY-24DEC26-T39,2024-12-27 05:00:00,0.25,0.32,0.01,0.01,11641,9225,0
KXHIGHNY-24DEC26-B38.5,2024-12-26 05:00:00,0.13,0.44,0.1,0.35,2563,1252,0
KXHIGHNY-24DEC26-B38.5,2024-12-27 05:00:00,0.39,0.39,0.01,0.01,21845,10820,0
KXHIGHNY-24DEC26-B36.5,2024-12-26 05:00:00,0.34,0.75,0.18,0.26,13168,10206,0
KXHIGHNY-24DEC26-B36.5,2024-12-27 05:00:00,0.26,0.99,0.17,0.99,38555,24385,1
KXHIGHNY-24DEC26-T32,2024-12-26 05:00:00,0.04,0.04,0.04,0.04,2,2,0
KXHIGHNY-24DEC26-T32,2024-12-27 05:00:00,0.01,0.01,0.01,0.01,398,400,0
KXHIGHNY-24DEC26-B34.5,2024-12-26 05:00:00,0.28,0.44,0.09,0.15,3460,2864,0
KXHIGHNY-24DEC26-B34.5,2024-12-27 05:00:00,0.14,0.78,0.01,0.01,84439,38623,0
KXHIGHNY-24DEC26-B32.5,2024-12-26 05:00:00,0.12,0.12,0.04,0.04,577,433,0
KXHIGHNY-24DEC26-B32.5,2024-12-27 05:00:00,0.04,0.05,0.01,0.01,11684,7201,0
